age,monthly_income,employment_status,years_of_employment,credit_score,existing_loan_amount,loan_amount_requested,loan_tenure_months,purpose_of_loan,approved,decision
65.0,9799.033598222608,Unemployed,0.2844514604967573,503.5713437974904,1246.503855696909,34296.61759377913,24,Vehicle,0,Rejected
44.38490227019088,100624.79890915318,Salaried,2.295749479285589,699.095421741762,9462.817676101226,352186.7961820361,72,Home,1,Approved
51.83467184810964,95914.32589221268,Self-Employed,10.081879709753071,758.477476611664,10807.0600372327,671400.2812454888,72,Vehicle,1,Approved
33.32929461616911,16354.235961142964,Unemployed,0.0468253019818724,603.3001593313207,3940.8034946005196,57239.82586400038,24,Home,0,Rejected
43.95716225385854,8057.243004122776,Unemployed,0.0,562.110252390643,622.9753781329155,44314.83652267527,60,Home,0,Rejected
33.16824893826478,21575.13242883185,Unemployed,1.5669386021870655,534.4494574562887,2747.5028837894533,97088.09592974333,36,Personal,0,Rejected
38.9504584439205,54096.365318912285,Salaried,3.041389414286399,724.8551404207465,31214.65080176469,243433.6439351053,36,Business,1,Approved
37.75869794986543,82373.87617315115,Self-Employed,4.947943440152196,747.4080059719057,14325.847259092934,288308.566606029,36,Home,1,Approved
41.30124861524736,108323.46225707205,Self-Employed,0.0,620.4989091366439,69950.97409568523,758264.2357995043,24,Personal,1,Approved
50.56225571281706,94567.33930028566,Salaried,9.999368448745063,750.629831802694,11790.360906245602,851106.053702571,84,Other,1,Approved
35.750930836232115,57486.92366305715,Salaried,6.131425547694744,733.4137902590176,6996.907882146715,201204.2328207,24,Personal,1,Approved
32.140434997561265,42792.20185636803,Self-Employed,0.0,622.9695450587778,5520.098849073771,513506.4222764164,48,Business,0,Rejected
50.335987778346606,100076.24801466979,Salaried,6.734780284839877,739.6145867157496,10911.056192868196,700533.7361026886,48,Business,1,Approved
48.33232161035509,49392.8163047722,Salaried,5.2681223771650325,664.805612766971,6031.265814814717,123482.04076193049,72,Home,1,Approved
42.2408135367497,54545.510615453255,Self-Employed,3.759774739560872,649.5895033203826,9166.80471768896,381818.5743081728,72,Education,1,Approved
46.823430544352476,12609.103421515189,Unemployed,0.6672680168540162,597.373876143335,1878.907317272163,56740.96539681835,48,Other,0,Rejected
38.82738066707784,88497.63450004278,Salaried,14.709239742663655,750.2107790223502,2187.108788810723,398239.3552501925,48,Business,1,Approved
28.636300190937675,82035.17752759901,Self-Employed,8.649753266085877,739.8171098964604,9559.206982608008,574246.242693193,72,Education,1,Approved
47.84289052388334,76173.65605508047,Salaried,5.674405153869047,773.241178910486,14090.749227675542,418955.1083029426,48,Education,1,Approved
46.84815941487776,93470.59240329464,Salaried,15.84751856110658,850.0,38136.9865184063,420617.66581482586,72,Home,1,Approved
51.50383737256347,81985.04659015776,Salaried,4.176157188816447,675.6181437802704,13557.846424966177,450917.75624586764,72,Home,1,Approved
43.03870032331453,109985.35435382757,Salaried,8.363551385383499,714.4530587586222,22764.111621372766,494934.09459222405,24,Home,1,Approved
24.470373455646588,5000.0,Student,0.0,617.3274727695012,1133.8467444322687,35000.0,24,Personal,0,Rejected
33.711938806612594,65646.11627665572,Salaried,4.407413140574273,704.0850970367662,17368.510350319928,459522.8139365901,36,Vehicle,1,Approved
31.54085113405514,29282.173796869705,Self-Employed,2.8102362602476414,661.7431338445379,3026.18012750496,263539.56417182734,24,Other,1,Approved
26.350702151851408,14653.661700486748,Student,2.1069015714436725,624.7223238753323,7744.729414524128,80595.13935267711,72,Business,0,Rejected
48.84378599731848,57716.65672154763,Self-Employed,0.0,609.5587808038875,7060.405291458126,202008.2985254167,48,Business,1,Approved
31.46337750187061,62880.20316496535,Salaried,1.420945596580709,671.9078901456019,6961.255055533613,157200.5079124134,24,Education,1,Approved
37.30096855368429,3000.0,Unemployed,0.0610878452860949,594.2734019656991,1889.9455611581552,16500.0,48,Personal,0,Rejected
38.169542712439586,76488.79936831487,Self-Employed,10.985333952516353,723.7895470887198,7666.732359290588,191221.99842078716,84,Education,1,Approved
25.78766385750268,31538.334964558773,Student,1.892463488947226,565.138300706793,3422.369163079826,220768.3447519114,24,Vehicle,0,Rejected
47.255038441907274,78108.16274633995,Salaried,8.17185657052915,753.1096130669106,17294.431307451756,429594.89510486973,72,Home,1,Approved
29.252874078392793,70308.20793525672,Salaried,7.954323192424565,692.9096662854372,22170.11525884756,492157.4555467971,48,Home,1,Approved
49.436988958842,96155.77626854135,Salaried,10.27906546874839,751.9450414099697,13021.5463921122,432700.99320843606,48,Education,1,Approved
23.0,77747.819773831,Self-Employed,6.582491597063648,685.717169165368,6769.323044341481,544234.738416817,60,Vehicle,1,Approved
35.61592173396712,20358.69517587837,Self-Employed,9.453826045663298,767.8204451189354,3962.779760722754,111972.82346733104,24,Vehicle,1,Approved
20.53846969148536,9766.882787865654,Student,0.0,623.8094959211171,2195.593780293682,68368.17951505957,48,Other,0,Rejected
37.44852320933718,71811.17507261952,Self-Employed,4.180090373386886,659.6942760295615,9790.036539240235,179527.9376815488,36,Personal,1,Approved
31.35750792944153,70923.73932516623,Salaried,7.965808638409717,770.7311203351861,6517.846400374273,496466.1752761636,60,Personal,1,Approved
25.773670875143193,13190.722273093908,Student,0.0,548.6355268377345,1586.3611758986453,59358.25022892259,36,Home,0,Rejected
34.47613184371876,86126.26777469936,Salaried,10.205865701658137,740.20162973658,9337.277065984646,387568.2049861471,24,Personal,1,Approved
20.0,21923.204424711636,Unemployed,1.5450466237832154,626.1033746245137,1849.3246505411998,120577.62433591399,60,Vehicle,0,Rejected
37.577372272937446,56297.35840972507,Salaried,6.9406562301954775,718.2815541392163,7545.409503857774,253338.11284376282,84,Business,1,Approved
43.07724694760013,79716.14196635735,Salaried,8.79604578470484,722.0401724488197,32536.03032177234,558012.9937645014,12,Other,1,Approved
26.04566894456463,77162.58809929562,Salaried,11.26803757981081,728.4201762076472,7107.583920121598,540138.1166950694,60,Personal,1,Approved
35.01358420139034,21379.803692685626,Unemployed,1.124232717536857,647.2998536836224,2313.62116227314,74829.3129243997,36,Business,0,Rejected
36.23121849645001,71143.08595568569,Self-Employed,2.1398494088623767,670.4785204121997,5279.070892610556,249000.8008448999,36,Personal,1,Approved
27.37552648773883,26182.638060421916,Unemployed,2.130594828583516,525.4714001343589,2367.3901296974277,183278.4664229534,48,Vehicle,0,Rejected
39.04427891219649,9274.675399697358,Unemployed,1.5540301540639025,528.2295980605182,885.282456463734,51010.71469833547,48,Business,0,Rejected
39.63368848411274,53087.77244489957,Salaried,15.359494100995265,797.7213200808618,9092.550265393511,132719.43111224892,48,Education,1,Approved
34.76384760571712,82870.82214210865,Salaried,10.64582706346441,751.1014067381025,47944.65575844337,207177.05535527162,24,Education,1,Approved
24.92786666843447,45742.71063312832,Student,1.4433857082328887,569.7068978697505,10843.326403909428,251584.90848220576,60,Personal,0,Rejected
26.411636734332404,15541.92591817478,Student,1.716076504888317,640.1482450675064,750.8928573332378,108793.48142722347,12,Personal,0,Rejected
37.073195650009986,108810.47907003124,Salaried,9.1758493230755,803.807878386192,33827.99715454347,380836.6767451094,24,Home,1,Approved
33.6462000718701,16994.991473532853,Unemployed,0.0,531.9201274379259,2748.127613202089,76477.46163089784,48,Vehicle,0,Rejected
53.37025184638402,14079.956005028678,Unemployed,3.698511229460583,626.3705162815442,1424.5046441751956,98559.69203520074,36,Business,0,Rejected
37.31090892520462,77449.44834397177,Salaried,10.067830274859105,750.0886065787457,35571.51792355433,425971.96589184477,36,Home,1,Approved
46.5382457486564,116457.13817558024,Salaried,6.894749838083155,752.4361418441237,21348.642343493324,640514.2599656914,36,Home,0,Rejected
36.20388262707384,52244.38628734922,Salaried,2.6144402861918854,638.970008862947,14050.089984012915,365710.7040114445,48,Other,1,Approved
29.347516010157694,59084.07268623187,Salaried,8.195739970999652,693.4158179254729,7657.046040737368,324962.39977427525,48,Business,0,Rejected
39.15595261890732,103181.3839178305,Salaried,10.896481182578615,768.546891807692,38039.668564015454,1200000.0,36,Personal,1,Approved
45.82269171870594,81133.56314488799,Salaried,12.78988946809259,767.5854202852951,33246.64172618081,446234.59729688393,24,Personal,1,Approved
27.50510245735387,7563.871106208731,Student,3.807391060370686,544.630871981821,3081.666152515024,34037.419977939295,84,Personal,0,Rejected
35.4640936162515,56006.23651267001,Salaried,13.54346844123091,773.3690198410477,6506.417384980725,392043.6555886901,24,Home,1,Approved
25.515929034280276,19351.17963097035,Student,0.0,599.2037470886896,1447.6937222297045,106431.48797033692,60,Vehicle,0,Rejected
45.65167535607252,88634.85203226711,Salaried,4.299133134595721,645.7708191023978,45768.74679299686,310221.9821129349,24,Business,1,Approved
36.215912362885874,56594.98910500189,Salaried,9.013144592298225,736.554512963736,5174.985275116365,509354.90194501705,36,Home,1,Approved
44.038240062476035,84178.0570548135,Salaried,4.342986971067958,669.8504047093828,7029.383804536619,378801.25674666074,36,Home,1,Approved
35.62722792532153,69634.6875323684,Salaried,9.385140054487636,801.0258795955642,8923.251827327505,487442.81272657885,60,Personal,1,Approved
39.43134835129264,60250.8273821175,Self-Employed,6.760069225579591,700.7945595379381,42291.02413861494,210877.89583741126,12,Business,1,Approved
45.095096109851966,76177.7779897041,Salaried,6.095149040780617,747.6338792800314,17366.76923435756,418977.77894337254,36,Education,1,Approved
31.29747634125033,78450.07791382525,Self-Employed,5.735681092370434,677.3920246855307,35153.8624453651,549150.5453967768,12,Home,1,Approved
48.64824799202135,61054.006111773524,Salaried,7.138984767380382,706.3707740842233,16433.912178596573,274743.02750298084,36,Personal,1,Approved
41.58703760997017,64912.19768809813,Self-Employed,0.8976511578625797,597.6268923155993,14273.60897551232,227192.69190834346,24,Vehicle,1,Approved
43.12738159230782,78408.45252963594,Salaried,17.843715143017825,810.2032795461373,3865.254494586137,352838.03638336173,48,Education,1,Approved
35.417591274417475,64994.25610954914,Salaried,11.023866990166919,680.9385192418251,6675.951157353658,227479.896383422,60,Personal,1,Approved
23.957981689504336,11272.208566423404,Student,4.970781913046537,586.9750969624955,1281.060110266363,39452.72998248191,60,Business,0,Rejected
29.46881227359896,83373.06352448158,Salaried,7.225772951827526,673.3930596255877,33988.9264050152,375178.7858601671,24,Personal,1,Approved
49.23110908501599,26764.724182874535,Unemployed,0.9794362567672974,568.8790959670225,1527.169740045295,93676.53464006087,12,Other,0,Rejected
35.759258477777564,65569.12202879153,Salaried,2.491383591064716,709.3744188338284,5733.304910361901,295061.0491295619,48,Other,1,Approved
47.057575311042065,58881.98785742735,Salaried,10.092096993051566,736.7384080352585,4210.029454735555,323850.93321585044,84,Vehicle,1,Approved
43.72256458389112,74829.17789106144,Salaried,11.678984723942067,798.3409702482024,15829.883798789646,336731.30050977645,36,Vehicle,1,Approved
46.22538103734905,12073.857721051985,Unemployed,1.6254790869531464,499.19286234007603,1228.5387687963412,30184.644302629964,48,Education,0,Rejected
21.603823264333542,13505.32189889537,Student,0.7081702015979592,643.5280384768879,386.013885630083,47268.626646133795,60,Personal,0,Rejected
51.766005473730445,65026.723011005546,Self-Employed,8.109908051553635,752.090040159401,16772.143774815086,292620.25354952493,36,Vehicle,1,Approved
51.081245509926816,23026.75395688164,Unemployed,1.0599952881902899,558.7994119148707,1788.3910899052346,80593.63884908574,36,Home,0,Rejected
43.57680952415903,73812.14048605482,Salaried,12.000677554334086,783.9574184054017,9420.361204924106,184530.35121513705,36,Home,1,Approved
54.425815945160466,76609.45556506714,Salaried,8.696757969735982,779.708057284718,20560.818924018717,191523.63891266784,12,Education,1,Approved
35.0031047011253,7968.686610219247,Unemployed,0.0,564.5148834223905,2238.120970312473,95624.23932263097,60,Other,0,Rejected
43.47284601017339,73196.41690804999,Salaried,7.6174768004582285,762.1431386110736,16288.704896903739,512374.9183563499,48,Personal,1,Approved
39.39382361507928,71968.39563935014,Self-Employed,7.823776475958155,681.217333978859,16306.730140612099,503778.769475451,84,Personal,1,Approved
47.35178201294451,16309.673367165768,Unemployed,1.4139077151390147,587.1687570274736,5061.259491310422,57083.856785080185,24,Vehicle,0,Rejected
27.15570789947987,60013.59063279426,Salaried,5.567933247702284,648.295647712965,3815.7218332781854,150033.97658198565,60,Other,1,Approved
44.97508107510658,65438.157236680774,Salaried,1.8762136366705393,703.6529671068655,8717.071997793557,294471.7075650635,48,Home,0,Rejected
44.24665675711439,90220.19977501298,Salaried,8.691922953427301,729.9430819465443,22488.979584282763,496211.0987625714,60,Home,1,Approved
33.89633392733124,78252.1701576541,Salaried,1.2152113046666626,700.6681614402751,18280.03423488222,547765.1911035787,24,Business,1,Approved
28.85470316582122,55389.621320188206,Salaried,13.147619696430372,746.6689601482523,11174.44924302688,498506.59188169386,36,Personal,1,Approved
38.82309716109371,50724.764894047694,Self-Employed,8.896661207329151,668.9195017848097,9900.609623112912,355073.35425833386,36,Other,1,Approved
46.463263852578166,65829.48613119197,Salaried,6.268059646769052,705.5816888665191,6637.546106314542,164573.7153279799,36,Home,1,Approved
41.258388880164986,87424.50136806064,Salaried,6.599894807618923,733.7555633182325,15787.587922424002,786820.5123125457,48,Home,1,Approved
49.21403851930399,91357.17084911226,Salaried,6.037041835385198,742.822755918721,23711.395472329685,822214.5376420103,72,Education,1,Approved
28.209309436665507,68458.42294029598,Salaried,7.393068240441955,710.355991265698,13196.593065573847,308062.9032313319,24,Personal,0,Rejected
27.571945363944195,99714.01085153314,Salaried,6.761972609023968,737.893694417096,10241.286174999903,548427.0596834322,36,Education,1,Approved
22.920795522109565,30792.165377370693,Student,1.0980023435973263,588.4131621145981,1575.2968702741973,138564.7441981681,72,Business,1,Approved
45.24059160198292,69511.71837735521,Salaried,7.908361973515438,734.9345541939966,22247.279373133315,243291.01432074324,60,Personal,1,Approved
44.43034506937306,80089.39739029972,Salaried,2.2101297548013594,627.8230863569637,4684.876064586432,360402.28825634875,36,Other,1,Approved
31.404823871905563,58129.859955941065,Salaried,8.620427982856656,745.4374136314149,7597.588754187781,523168.7396034696,72,Home,1,Approved
35.546247700112815,66793.59211596659,Self-Employed,11.435093692644234,801.8615592424007,12250.947913013046,367364.75663781626,24,Education,1,Approved
21.216960814855288,22600.36485121149,Student,3.1808457011671596,519.7429896340511,2239.7991608154052,158202.55395848042,24,Business,0,Rejected
38.59756729557322,18981.856730977557,Unemployed,0.0,534.189285620736,1369.3109625658503,132872.9971168429,36,Vehicle,0,Rejected
24.51036498572236,34569.76639333725,Student,4.122207838576309,627.5509010528289,4363.854430361365,120994.18237668039,60,Personal,0,Rejected
38.19628864272553,76297.01698441095,Salaried,0.0,632.9359760871533,8566.828015522564,419633.5934142602,60,Education,1,Approved
23.65764077355678,8881.173787137452,Student,5.1540499184160335,601.0128574879875,2223.9875211538683,48846.45582925598,24,Vehicle,0,Rejected
27.80429392156171,11391.9834001261,Unemployed,0.6339645644762197,518.5578277126561,1145.1200702116885,39871.94190044135,72,Education,0,Rejected
20.0,11072.371313754698,Unemployed,0.33484117557877374,573.5084050563296,3194.341204518954,60898.04222565084,84,Personal,0,Rejected
28.217792146955258,102759.16070693839,Salaried,9.932267497807238,695.8994917520246,25076.232232163937,1200000.0,12,Business,1,Approved
38.110263010138645,79766.98061402429,Salaried,4.903795091526537,693.8884158344733,28123.504124531406,438718.3933771336,24,Vehicle,1,Approved
20.0,25431.435803647586,Unemployed,0.966265587451637,572.2502424845712,12182.114869620367,114441.46111641414,24,Education,0,Rejected
44.569724414641954,65602.1053413997,Salaried,16.20824029372031,806.5252301616094,10062.635983776243,590418.9480725973,24,Business,1,Approved
23.5726910563016,34334.226826656944,Student,2.8245230775254093,563.7580757261152,3506.3912994453785,412010.72191988333,36,Personal,0,Rejected
33.983338779095654,99554.33019784864,Self-Employed,13.909601725034324,790.0023255592614,7756.192079442365,547548.8160881675,60,Other,1,Approved
21.387054523225995,20719.714702004076,Student,0.7396441277617428,630.1829453021928,3284.526146357608,93238.71615901834,48,Vehicle,0,Rejected
28.204175173203,87570.02346681102,Salaried,10.734204292753924,777.6797229853337,30025.24003290136,218925.05866702757,36,Education,1,Approved
21.49533695774501,6161.175877983416,Student,0.0,620.3860232703626,453.41530966022736,43128.23114588391,84,Other,0,Rejected
30.838208745835253,70121.13166126132,Salaried,7.243060390577643,776.6518150714102,26764.58800143557,175302.8291531533,36,Vehicle,1,Approved
41.10706021680903,49516.76855876026,Self-Employed,2.9393651476758205,645.6063852462903,19987.984177628856,346617.3799113218,24,Other,1,Approved
26.15866939289027,23753.545819302028,Student,1.2717638328401404,624.9818724143662,13655.223452359955,106890.95618685913,36,Business,0,Rejected
30.92497430361383,19400.755182713565,Unemployed,0.0,563.9890879182204,3055.795744090262,48501.88795678391,84,Education,0,Rejected
32.478664495117705,21726.164298873442,Unemployed,1.3116216901097095,646.5254987611215,8915.494953212203,97767.7393449305,24,Business,0,Rejected
28.14806583743895,9228.908180755128,Unemployed,0.17853866234168259,473.3519549912605,951.0617487274857,110746.89816906155,60,Business,0,Rejected
39.9281852621491,18945.805721589433,Unemployed,0.0,550.8242975262651,728.7982912350196,66310.32002556302,36,Vehicle,0,Rejected
45.50102860625332,86269.33858000161,Self-Employed,8.452644076147118,768.2688614063632,11694.63597112513,474481.36219000886,36,Education,1,Approved
40.86671988987686,10528.150509324689,Unemployed,1.7921010175440353,555.3645294664615,589.1856718714847,57904.82780128579,48,Home,0,Rejected
44.47882245777397,68693.01653140313,Salaried,0.0,685.96040257681,37976.58828043173,377811.59092271724,36,Vehicle,1,Approved
46.58367122000776,81963.95416194285,Self-Employed,8.58326541406993,631.2653363051866,14396.033339261903,450801.7478906857,36,Home,1,Approved
27.103500829693207,17011.605288570616,Student,0.29354122914147074,605.3165128367947,3344.4518269519126,119081.23701999431,24,Personal,0,Rejected
23.455994257891422,24659.215233446637,Student,0.6482763587948144,595.2684256111181,7746.181254388897,110966.46855050986,60,Business,0,Rejected
23.62725326266752,12132.691700958527,Student,2.3157072144888544,579.2826528332857,1116.3954413551098,54597.11265431337,24,Personal,0,Rejected
43.255519547740306,73936.37983958697,Self-Employed,8.47156433017436,782.6349840135794,28753.620854744247,258777.32943855438,24,Education,1,Approved
47.62135840988159,77809.69522877548,Salaried,4.244121167767979,721.348844535713,25890.697958554276,350143.6285294897,84,Education,1,Approved
29.345015505525918,24242.72320973611,Student,2.78349600529609,607.841993417633,2169.703088315521,109092.25444381249,48,Personal,0,Rejected
36.57159836001827,18124.646350406514,Unemployed,2.253996316377351,597.3884929394388,2299.237935727728,45311.61587601629,84,Home,0,Rejected
24.12843069588374,24420.221029107408,Student,0.14656791198135677,570.72139565092,3881.5628845878537,170941.54720375186,12,Personal,0,Rejected
28.262672276122473,17295.81083759594,Student,0.0,538.9231703770508,1526.262899750454,60535.33793158578,84,Home,1,Approved
27.915921543347004,68591.44009618761,Self-Employed,4.912115145210331,738.475069642453,23725.594079517516,308661.48043284426,72,Vehicle,1,Approved
48.85834880394963,99668.07700401558,Self-Employed,12.818273695838217,743.5200450804008,13811.178063884558,348838.2695140545,36,Education,1,Approved
37.9754920050238,62838.26315250318,Self-Employed,11.447019536143404,779.7700119124066,6442.0855004528285,345610.4473387675,48,Home,1,Approved
33.42872089055807,47645.265056687385,Salaried,2.4298583924866524,623.295352986421,5454.7499959923325,262048.95781178062,36,Vehicle,1,Approved
32.329210459951945,60563.78627101406,Salaried,4.2751295056312735,636.7485388472849,9858.118109141113,211973.2519485492,72,Personal,1,Approved
43.89820837523893,80651.66039917227,Self-Employed,13.338908452540327,672.7702954417088,6800.855765077808,362932.4717962752,36,Education,1,Approved
33.80394007810937,109942.4499841406,Salaried,7.642419957517768,779.0454601515208,12695.123577491095,494741.0249286327,60,Personal,1,Approved
28.92260460801892,15273.917555196931,Student,2.61286456920731,574.0523342986675,6874.228872351232,106917.42288637851,36,Personal,0,Rejected
54.90866648700351,19677.520947217447,Unemployed,2.686996554355128,568.048853906061,5997.233647338936,88548.84426247851,60,Education,0,Rejected
28.098452470883473,9582.378888740672,Student,0.7867792629074724,662.6181258817198,1258.9051670261756,52703.08388807369,24,Personal,1,Approved
35.19822016195703,74925.8578559917,Salaried,6.461779543005589,708.8643226711647,12182.651105038434,524481.0049919419,72,Home,1,Approved
35.00776595991314,70152.8224833065,Salaried,6.3065325784574195,736.16406948213,5442.250995907594,245534.87869157275,48,Vehicle,1,Approved
49.183275062793605,28626.399612514637,Self-Employed,2.8396185096362827,660.983429536313,4469.033280574323,100192.39864380122,36,Home,1,Approved
35.0,17798.675224260784,Student,4.269225469724977,618.8302554209124,2325.693007580882,213584.1026911294,36,Personal,0,Rejected
51.80841079724855,67063.42331358153,Salaried,8.460209584442975,805.8138921740868,5978.142256312742,368848.82822469843,84,Personal,1,Approved
35.78626085956769,45945.055617987135,Salaried,1.551503587380421,644.7271600136044,6418.646336143489,114862.63904496783,84,Personal,1,Approved
46.35688820829851,96871.95594973376,Salaried,9.413285522197148,634.9932322548871,13066.426187453771,242179.8898743344,60,Home,1,Approved
18.0,9966.109485114306,Student,1.1200919191420549,617.1811615215418,2384.36116118367,89694.98536602876,36,Personal,0,Rejected
39.84579935274278,45483.05516231897,Self-Employed,6.896378174781581,732.9809531721141,6877.747530450102,250156.80339275431,12,Education,1,Approved
23.858715029604483,25782.673772311082,Student,0.20172474774316917,581.2746851972147,8737.594552606843,180478.71640617758,24,Vehicle,0,Rejected
46.884148627498696,116023.87051877889,Salaried,10.204857609264378,676.9015674720013,24156.141633453146,812167.0936314522,36,Personal,1,Approved
54.823610587333114,63426.315680144646,Self-Employed,3.8523100905140453,715.5945832344871,8927.825008352465,221992.10488050626,72,Home,1,Approved
39.817847424086224,57538.72503546872,Self-Employed,10.77924291306603,797.0840079139917,21106.330553585227,201385.53762414053,36,Home,1,Approved
29.96493339391366,89687.6002713998,Self-Employed,0.0,700.3397918762115,12941.728860393281,224219.00067849952,24,Home,1,Approved
30.362857763345758,99610.39702569274,Salaried,7.9161029941328245,762.2312099369906,35189.26336012587,697272.7791798492,36,Personal,1,Approved
21.80646446114815,65711.70089859904,Salaried,15.609612680255294,802.0907640359625,26119.364962845488,591405.3080873913,36,Business,1,Approved
23.877267290540864,21833.06027295377,Student,1.847635157204026,640.8699522674344,2355.544454652877,76415.7109553382,24,Vehicle,0,Rejected
26.458291926466835,105657.71594046935,Salaried,5.586770745856914,685.1154259405653,8717.224385499867,739604.0115832854,72,Home,1,Approved
36.781259804901396,80837.31711091622,Salaried,10.23956046146121,721.3944917246815,16398.816539591688,727535.853998246,60,Other,1,Approved
28.74821466500269,22228.227324684292,Unemployed,2.3055009638236372,611.8196601131145,9024.67816725421,100027.02296107932,36,Personal,0,Rejected
39.34976090228874,15115.253291144763,Unemployed,2.40958529615495,584.8286894221483,2892.3436027069774,68018.63981015144,48,Home,0,Rejected
25.748289511660566,70329.30666859727,Salaried,9.78595947445167,777.3526530323152,16616.1798462112,246152.57334009046,48,Business,0,Rejected
52.80066886884534,10267.739724135274,Unemployed,2.3597533584751735,485.2191359832094,2323.602441437177,25669.349310338184,60,Other,0,Rejected
42.96091453778566,65705.67882018637,Salaried,4.508197242855844,737.2614672656197,16509.685965863744,229969.8758706523,48,Other,1,Approved
28.42685354526178,3000.0,Unemployed,0.0,544.734500619406,402.99429423530813,13500.0,72,Personal,0,Rejected
37.12027205201723,76190.35369952334,Salaried,10.181421655172306,781.5238696694641,5731.577435961637,342856.59164785506,24,Personal,1,Approved
51.14207227753499,71611.240732166,Salaried,2.8155489227704384,641.0141037176794,11652.664447516807,501278.685125162,24,Education,1,Approved
23.97770035261223,26636.40170149641,Student,0.7181966376497182,560.6645056293012,6755.830896552205,93227.40595523742,48,Vehicle,0,Rejected
24.506386841110775,16746.87678874437,Student,0.3016755771036065,631.0897721327751,1286.251419703583,200962.52146493242,24,Home,0,Rejected
47.589472544299426,25190.210710034196,Unemployed,1.3081016345396077,581.5492022998014,3981.8984410162657,176331.4749702394,48,Business,0,Rejected
18.797288298402446,14683.519441125045,Student,0.0,646.411827311819,8922.688791662538,66075.8374850627,60,Personal,0,Rejected
31.64395014211951,55545.45238362123,Salaried,8.21851613607337,782.7318626117528,10834.849046125311,249954.53572629555,60,Business,1,Approved
40.36583583526562,9798.775921184098,Unemployed,0.0,534.2409962975892,636.3570186974115,24496.939802960245,72,Education,0,Rejected
34.89391582029215,84390.65310931043,Salaried,13.316462488485545,841.4717284852703,23127.26853546828,379757.9389918969,12,Home,1,Approved
33.12659266277424,81380.00284420146,Salaried,9.538705639528576,664.5048182250061,33314.65897082124,447590.01564310805,48,Business,1,Approved
27.88160431370254,14206.090013831064,Student,3.6962589341216043,642.1444743318997,2689.536283736081,63927.40506223979,24,Business,0,Rejected
19.739560996414536,28967.322898522878,Student,4.783371376942105,587.5500598410982,10453.09026669777,202771.26028966013,60,Home,1,Approved
37.70658622346089,73349.16121484964,Salaried,4.7071659284526906,741.2796660776851,6203.335444423033,403420.386681673,48,Personal,1,Approved
40.22591278830753,50310.39591327305,Salaried,6.696776381662089,649.752368348237,10482.848790578559,226396.78160972873,48,Vehicle,1,Approved
41.899525963251655,107700.88026092555,Salaried,10.559451373053518,773.8458871796786,12789.737198136403,1200000.0,24,Personal,0,Rejected
36.93350929461493,83649.49262745072,Salaried,11.885560673676867,721.9154396306354,16966.938781669927,752845.4336470565,36,Business,1,Approved
43.58882238433061,67327.57780372076,Salaried,6.689713956639637,754.5907936447153,6207.389064136396,235646.52231302267,48,Business,1,Approved
30.965585119029566,66514.75709832873,Self-Employed,14.664638791176117,710.8275142940538,4818.739298686094,365831.164040808,36,Vehicle,1,Approved
46.31539913901641,72144.02322109915,Self-Employed,7.964538858718468,706.8233438798334,24153.626958842775,865728.2786531898,36,Vehicle,1,Approved
29.991946962806324,76327.72932948901,Self-Employed,4.497314001718246,616.2232636560981,17419.264896446806,267147.0526532115,72,Personal,1,Approved
28.46459941093643,97748.73085864901,Salaried,15.936372323190925,795.9552426677304,5198.6368620618505,244371.82714662253,48,Other,1,Approved
47.7298645124029,11824.851431466164,Unemployed,3.040839174304282,648.9453357251691,245.22647034283216,141898.21717759396,36,Home,0,Rejected
30.671811715819544,25867.48951742294,Unemployed,0.0,495.97760147316876,8585.432190248583,232807.40565680646,48,Education,0,Rejected
38.24787860731875,64062.87248853823,Salaried,4.351020722701629,701.0477121987389,12328.820170922289,288282.92619842204,24,Education,1,Approved
35.614043052535365,64936.6210583044,Salaried,6.116097546437272,746.8519014771185,18631.441396882474,292214.7947623698,48,Education,1,Approved
23.90118113072147,21431.59350002299,Unemployed,0.0,609.4168173320467,2393.456080683328,150021.15450016095,84,Home,0,Rejected
49.90552712898694,52552.19885553093,Salaried,12.736884718524358,768.8261416356178,3853.4454681794487,183932.69599435825,84,Personal,1,Approved
36.80769111413808,92842.53794777884,Salaried,1.542414924936307,691.7516221291198,22126.43346039975,649897.7656344519,48,Home,1,Approved
42.42793907537016,50716.674898483165,Self-Employed,6.3180838002463515,727.6139977982726,24044.14843329392,456450.07408634847,48,Other,1,Approved
40.97842317629175,89281.70663137764,Salaried,9.835238061288482,729.1786839517068,7874.196074172538,491049.38647257705,72,Business,1,Approved
41.687981903245294,74112.59341033461,Self-Employed,14.546526998322372,712.1059861875565,13010.969681912673,259394.07693617113,48,Business,1,Approved
32.48186832875217,23943.33106408394,Unemployed,1.365991761439318,590.0070079075106,1891.599690996855,287319.9727690073,48,Vehicle,0,Rejected
33.69764517723875,64575.5056065957,Salaried,6.916362707302387,735.5746796080066,14534.794369763882,452028.5392461699,36,Home,1,Approved
42.82400688306256,67071.27823449562,Salaried,1.1385121096573192,740.2958085369313,34409.79133708723,167678.19558623905,36,Business,1,Approved
39.42675906400593,77736.29214119344,Salaried,11.695551663556486,799.5702960235726,16950.07139393644,544154.0449883541,36,Personal,1,Approved
43.22593085881033,65694.48216737172,Self-Employed,2.111469365845142,675.5937617280541,32337.112726608175,229930.68758580103,48,Education,1,Approved
